X_UTME,Y_UTMN,REGION,OBS,OBS_ERROR
460144.10068202,5933271.40584276,1,-0.002338,0.005
460220.005463137,5933139.73295404,1,0.000182,0.005
460295.261855669,5933009.64357924,1,0.000936,0.005
460369.993417712,5932880.76000412,3,-0.000108,0.005
460443.677157257,5932753.77559592,2,0.001273,0.005
460518.133742299,5932625.8332025,1,0.000325,0.005
460594.196826884,5932495.21266943,1,-2.8E-05,0.005
460669.943349393,5932364.54134399,1,0.001132,0.005
460744.953846842,5932234.63781004,1,0.001395,0.005
460819.64131293,5932104.94967983,1,-1.5E-05,0.005
460894.388300299,5931974.7923197,1,0.000253,0.005
460969.101192665,5931844.41525124,1,-0.000809,0.005
461043.615810834,5931714.18491603,1,-0.001758,0.005
461117.989409997,5931583.91689554,1,-0.001033,0.005
461192.538929617,5931453.56185869,1,-0.000553,0.005
461267.174865701,5931323.19856316,1,0.001268,0.005
461341.748377284,5931193.0183999,1,-0.000561,0.005
461416.689844986,5931063.27700918,1,-0.001846,0.005
461491.759985559,5930933.89157158,1,1E-06,0.005
461566.526370099,5930804.44654232,1,-0.000132,0.005
461641.249974054,5930675.08570264,1,-0.000759,0.005
461716.228879421,5930546.10099543,1,0.001105,0.005
461791.257197499,5930417.24885611,1,-0.000289,0.005
461866.212707614,5930288.35600232,1,-0.001266,0.005
461941.128975809,5930159.42542958,1,0.000634,0.005
462015.95256294,5930030.3682624,1,-0.000832,0.005
462090.719585707,5929901.19196856,1,0.001079,0.005
462165.496720589,5929771.96232301,1,-0.000985,0.005
462240.28030513,5929642.7487605,1,0.001174,0.005
462315.042128146,5929513.55223716,1,-0.001528,0.005
462389.781235748,5929384.34479482,1,0.00017,0.005
462464.4851685,5929255.10193991,1,0.000629,0.005
462539.159421301,5929125.84386201,1,-0.001853,0.005
462613.823275091,5928996.57811191,1,0.00195,0.005
462688.517019879,5928867.31634295,1,-0.003382,0.005
462763.189156127,5928738.03887123,1,0.000398,0.005
462837.825966674,5928608.73806458,1,0.000109,0.005
462912.499637796,5928479.45562632,1,-0.001969,0.005
462987.151444093,5928350.15912682,1,0.000324,0.005
463061.738443728,5928220.82192874,1,-0.000193,0.005
463136.312024199,5928091.4747764,1,-0.001025,0.005
463210.874703805,5927962.11768099,1,-0.002835,0.005
463285.420013497,5927832.74326672,1,0.000238,0.005
463359.971686587,5927703.36279627,1,0.00078,0.005
458127.4415791,5937094.90015564,1,0.000858,0.005
458205.65981402,5936964.72286328,1,-0.001597,0.005
458285.454242153,5936834.38287064,1,0.000609,0.005
458365.003203967,5936703.72038909,1,-0.000771,0.005
458442.825012448,5936572.84440046,1,-0.000481,0.005
458518.365383642,5936442.30697421,1,-6.8E-05,0.005
458588.934411229,5936312.36011342,1,-0.00092,0.005
458661.858507596,5936182.7783678,1,0.000679,0.005
458740.462139627,5936053.35074449,1,0.000498,0.005
458819.123229178,5935924.21655865,1,-0.000538,0.005
458895.623715265,5935795.3812217,1,-0.001142,0.005
458965.249612208,5935666.56882679,1,-0.001482,0.005
459031.230027405,5935537.40144227,1,0.000624,0.005
459098.864396287,5935407.74170219,1,0.003096,0.005
459169.044527536,5935277.95487897,1,-0.001041,0.005
459239.115165755,5935147.66943553,1,-0.002099,0.005
459304.550961724,5935015.5447545,1,-7.8E-05,0.005
459377.871611734,5934885.74551101,1,-0.000471,0.005
459460.026910372,5934759.94569216,1,-0.000775,0.005
459540.190795399,5934635.16290237,1,-0.000421,0.005
459618.987139647,5934511.35352974,1,0.000972,0.005
459700.781433606,5934393.09458427,1,0.000733,0.005
459783.382113007,5934278.11725436,1,-0.002657,0.005
459858.724616242,5934157.66219315,1,-0.007842,0.005
459924.434018591,5934026.79867466,1,-0.021101,0.00633
459986.435336044,5933888.50052114,1,-0.002579,0.005
460052.287128985,5933751.15504202,1,-0.026062,0.007819
460121.9440324,5933616.51837988,1,-0.042618,0.012785
460194.985617211,5933482.78014746,1,-0.027088,0.008126
460270.001750064,5933350.59193476,1,-0.002315,0.005
460345.872777597,5933219.7539854,1,0.001771,0.005
460426.013872542,5933084.07940693,3,0.000453,0.005
460501.609851998,5932954.08936092,3,0.002039,0.005
460575.941952339,5932826.43629565,2,0.001484,0.005
460649.743361213,5932700.13245599,2,0.000214,0.005
460724.584551977,5932572.01039793,2,-0.000413,0.005
460799.786605721,5932442.67053152,1,0.003544,0.005
460874.828283243,5932312.9385537,1,0.000873,0.005
460949.743333725,5932182.61832627,1,0.000738,0.005
461024.781329712,5932051.43092701,1,-0.00126,0.005
461099.70271032,5931920.26908259,1,0.000486,0.005
461174.433859951,5931789.49597723,1,0.000417,0.005
461249.118530745,5931658.8048887,1,-0.000497,0.005
461323.674471995,5931528.48026412,1,0.000471,0.005
461398.019152171,5931398.1873881,1,0.001027,0.005
461472.383718989,5931267.96087492,1,0.000267,0.005
461547.167057149,5931138.11393641,1,-0.000264,0.005
461622.079051291,5931008.67286749,1,-0.000988,0.005
461696.978900987,5930879.46949211,1,-0.000613,0.005
461771.917285912,5930750.47579683,1,0.001477,0.005
461846.875093271,5930621.610391,1,0.000886,0.005
461921.819692741,5930492.80421757,1,0.000698,0.005
461996.707605035,5930363.97025284,1,0.000504,0.005
462071.521538265,5930235.00958996,1,0.000839,0.005
462146.297040894,5930105.95677455,1,0.000373,0.005
462221.066382985,5929976.84235181,1,0.004765,0.005
462295.865822161,5929847.69267246,1,0.000504,0.005
462370.634447957,5929718.48560903,1,-0.001023,0.005
462445.318952009,5929589.18139214,1,0.000166,0.005
462519.985808436,5929459.85448437,1,0.000608,0.005
462594.638083907,5929330.5275638,1,0.000821,0.005
462669.32009061,5929201.23310949,1,0.001062,0.005
462744.040903375,5929071.97305593,1,0.002411,0.005
462818.735102079,5928942.68527211,1,-0.000751,0.005
462893.3985313,5928813.37518039,1,0.001191,0.005
462968.009478982,5928684.02897759,1,0.000193,0.005
463042.659246682,5928554.71343194,1,-0.001073,0.005
463117.362128651,5928425.44335282,1,-0.001817,0.005
463191.932503578,5928296.07505403,1,0.001091,0.005
463266.436385922,5928166.65799703,1,-9.4E-05,0.005
463340.989462613,5928037.28016152,1,-0.00151,0.005
463415.520904007,5927907.88297793,1,-0.001708,0.005
463490.04039226,5927778.46643277,1,0.000707,0.005
458257.014957321,5937169.61292562,1,-0.001419,0.005
458335.257216127,5937039.2734601,1,0.000275,0.005
458414.421260766,5936908.61526752,1,0.000707,0.005
458493.932910235,5936777.76156262,1,-0.001031,0.005
458573.056910043,5936646.80723339,1,-0.000501,0.005
458649.917409441,5936516.18869398,1,0.001046,0.005
458720.767171899,5936386.30354193,1,0.00071,0.005
458791.709561647,5936256.94428389,1,-0.000623,0.005
458866.119991091,5936127.71552948,1,0.001696,0.005
458940.075570315,5935998.69935512,1,-0.000553,0.005
459012.375989018,5935869.88619225,1,0.000448,0.005
459081.624998642,5935740.98172071,1,-0.0013,0.005
459150.039996107,5935611.6547376,1,-0.000742,0.005
459217.591190396,5935481.56630814,1,0.000821,0.005
459285.604736581,5935350.83864824,1,-7.2E-05,0.005
459353.229490168,5935219.09167855,1,0.000867,0.005
459421.194261503,5935086.63132493,1,-0.000416,0.005
459499.665166059,5934957.34904158,1,-0.000438,0.005
459585.793834767,5934832.90220452,1,-8.2E-05,0.005
459669.036885543,5934710.2978417,1,-0.000639,0.005
459748.209286759,5934588.43583053,1,-0.000387,0.005
459828.141447901,5934471.42227523,1,-0.015003,0.005
459908.198616524,5934357.03312759,1,-0.017789,0.005337
459982.696954219,5934238.13433641,1,-0.018704,0.005611
460047.448921627,5934107.51428814,1,-0.025203,0.007561
460108.92589479,5933968.15769558,1,-0.024787,0.007436
460176.1804826,5933829.20836696,1,-0.012156,0.005
460247.416245216,5933693.02325292,1,-0.013107,0.005
460320.293520798,5933560.47762997,1,-0.039817,0.011945
460409.849587266,5933413.43978673,3,0.00453,0.005
460482.272469765,5933286.9472666,3,0.002069,0.005
460557.6429048,5933157.30746723,3,0.00082,0.005
460632.860259357,5933028.09418429,3,0.002272,0.005
460707.137791832,5932901.21401826,2,0.002488,0.005
460780.826877129,5932776.50592291,2,-0.000279,0.005
460855.204817096,5932650.63643925,2,-0.000285,0.005
460930.216046517,5932522.31857163,2,0.001611,0.005
461005.366234868,5932392.02952009,1,-0.00063,0.005
461080.518983304,5932260.47745226,1,0.003208,0.005
461155.555263255,5932128.64585386,1,0.001379,0.005
461230.396087957,5931996.84571861,1,-0.000969,0.005
461305.176526469,5931865.09722777,1,0.001992,0.005
461379.944940243,5931733.84805067,1,-0.001328,0.005
461454.547597733,5931603.42284332,1,-0.001126,0.005
461528.938671225,5931473.23961244,1,0.000103,0.005
461603.360355728,5931343.09458428,1,0.001212,0.005
461678.023504705,5931213.18395073,1,-0.001609,0.005
461752.850697844,5931083.73367045,1,-0.000118,0.005
461827.747126,5930954.75931402,1,0.001836,0.005
461902.657396224,5930825.93424898,1,-0.001422,0.005
461977.584611914,5930697.14653596,1,0.000631,0.005
462052.511068137,5930568.44820443,1,-0.00172,0.005
462127.337913481,5930439.69322811,1,-0.000622,0.005
462202.053112446,5930310.76818314,1,-0.001601,0.005
462276.774851242,5930181.73774345,1,0.002949,0.005
462351.513674005,5930052.63854269,1,-0.000539,0.005
462426.256995705,5929923.47017589,1,0.001246,0.005
462500.929010861,5929794.1600925,1,0.000755,0.005
462575.500309859,5929664.7043569,1,0.000998,0.005
462650.186173566,5929535.37670411,1,-0.000137,0.005
462724.838971006,5929406.01469922,1,0.001974,0.005
462799.503263606,5929276.65422586,1,-0.004274,0.005
462874.301809339,5929147.43807028,1,-5.4E-05,0.005
462949.036070051,5929018.16150144,1,0.00086,0.005
463023.750866685,5928888.87254116,1,0.000152,0.005
463098.317503868,5928759.45702513,1,-5.6E-05,0.005
463172.886170076,5928630.04848273,1,-0.000613,0.005
463247.610418043,5928500.77863521,1,-0.000331,0.005
463322.199741226,5928371.40371142,1,-0.001002,0.005
463396.652648631,5928241.92322937,1,0.001897,0.005
463471.137666806,5928112.47169164,1,0.001037,0.005
463545.640731488,5927983.03483926,1,0.003017,0.005
463620.148327062,5927853.59324022,1,-0.0011,0.005
458386.173731466,5937244.12058823,1,-0.000888,0.005
458464.642792079,5937113.68563795,1,0.000292,0.005
458543.276356911,5936982.770816,1,0.001014,0.005
458621.384695582,5936851.68216184,1,-0.000681,0.005
458700.199108611,5936720.67143115,1,-0.000533,0.005
458777.792554285,5936590.03197509,1,-0.002459,0.005
458851.347506298,5936460.10711211,1,0.000921,0.005
458921.297625331,5936331.03017893,1,0.000261,0.005
458989.113149914,5936202.58499124,1,0.000465,0.005
459057.714195849,5936074.14405189,1,-0.000725,0.005
459128.977096793,5935945.26439994,1,-0.000856,0.005
459201.286825381,5935816.1185799,1,-0.002092,0.005
459272.444224511,5935686.78009154,1,0.000242,0.005
459341.810460132,5935556.70240355,1,0.000192,0.005
459408.444372504,5935425.27183722,1,0.00036,0.005
459475.141875187,5935292.73958387,1,-0.000142,0.005
459642.839125993,5935189.8860847,4,0.001197,0.005
459697.080769357,5935062.72479763,4,0.000349,0.005
459757.602724174,5934938.06597815,4,0.001189,0.005
459823.124360861,5934815.31940275,4,-0.000625,0.005
459889.671681537,5934692.66443164,4,-0.000362,0.005
459956.889198958,5934569.02390169,4,0.001164,0.005
460025.997009627,5934443.77808628,4,-0.00075,0.005
460094.127373078,5934315.47697043,4,-0.001184,0.005
460158.257777364,5934180.4035647,4,-0.002317,0.005
460224.532057554,5934040.12844744,4,-0.00116,0.005
460297.890182805,5933900.81610731,4,-0.00558,0.005
460373.538818889,5933765.89210493,4,-0.013922,0.005
460469.753361589,5933611.68833349,3,0.006175,0.005
460540.828257996,5933486.92068531,3,-0.000219,0.005
460614.110962835,5933359.46339613,3,0.000993,0.005
460688.642343241,5933231.36107132,3,0.00083,0.005
460762.674642258,5933105.48177373,3,0.000125,0.005
460836.841883541,5932981.43429117,2,0.000373,0.005
460911.446013477,5932858.12125062,2,-1E-05,0.005
460986.605717152,5932732.29872734,2,0.002081,0.005
461062.081146721,5932602.24414443,2,0.001002,0.005
461137.417801403,5932469.82431407,2,0.00076,0.005
461212.457051934,5932337.06902404,1,0.000288,0.005
461287.18622882,5932204.68042917,1,0.002345,0.005
461361.721139669,5932072.00554963,1,0.000978,0.005
461436.216443436,5931939.84762229,1,-0.0013,0.005
461510.718060251,5931808.81314922,1,0.000104,0.005
461585.203786086,5931678.45850681,1,0.000507,0.005
461659.690891422,5931548.37829345,1,-0.000129,0.005
461734.241431874,5931418.42568828,1,0.000834,0.005
461808.928475479,5931288.61148621,1,-0.001514,0.005
461883.705127894,5931159.15310891,1,-0.001805,0.005
461958.481061834,5931030.22310543,1,0.001235,0.005
462033.316318943,5930901.44784665,1,0.000134,0.005
462108.262417411,5930772.73816488,1,-0.000413,0.005
462183.233846589,5930644.18319038,1,0.001322,0.005
462258.028878086,5930515.52215618,1,-0.00062,0.005
462332.677842643,5930386.65267155,1,0.002452,0.005
462407.348853775,5930257.65784202,1,0.001469,0.005
462481.995481048,5930128.50347823,1,0.0008,0.005
462556.595525166,5929999.18112452,1,-0.001351,0.005
462631.095139578,5929869.65403471,1,-0.001958,0.005
462705.716230402,5929740.25318934,1,0.000518,0.005
462780.567542781,5929611.11749464,1,-0.000561,0.005
462855.2273942,5929481.72922382,1,-0.001625,0.005
462929.881866549,5929352.32541494,1,0.002694,0.005
463004.7070687,5929223.11471133,1,-0.000244,0.005
463079.49211705,5929093.85424025,1,0.00028,0.005
463154.225907017,5928964.5437612,1,0.001319,0.005
463228.824792625,5928835.11525602,1,-0.000256,0.005
463303.392891848,5928705.66895692,1,0.000354,0.005
463377.98803557,5928576.25387263,1,-0.001166,0.005
463452.535832839,5928446.80764407,1,0.000761,0.005
463526.990673021,5928317.29501957,1,-0.000423,0.005
463601.396703868,5928187.75198821,1,0.000376,0.005
463675.846758375,5928058.24913081,1,0.000709,0.005
463750.317983264,5927928.75986402,1,0.001888,0.005
458514.740654224,5937318.37683759,1,0.000382,0.005
458592.638868155,5937187.73546416,1,-0.000709,0.005
458671.289913452,5937056.74361969,1,0.000301,0.005
458749.086910389,5936925.60213158,1,0.001414,0.005
458826.241387524,5936794.61610102,1,-0.001333,0.005
458903.588784868,5936663.95125008,1,0.001746,0.005
458978.871847267,5936533.89403983,1,-0.001012,0.005
459049.908588004,5936404.90073901,1,0.000977,0.005
459116.189390705,5936276.96920894,1,-0.000396,0.005
459182.163493521,5936149.26141056,1,0.000261,0.005
459253.443245254,5936020.73639879,1,-0.00133,0.005
459327.577034272,5935891.57986303,1,0.001161,0.005
459398.211646203,5935762.44488898,1,-0.001932,0.005
459466.827377442,5935632.64018772,1,-0.002362,0.005
459623.495325596,5935508.73177013,4,-0.003419,0.005
459689.2167766,5935384.81149497,4,0.002476,0.005
459750.317564532,5935259.37934263,4,0.000852,0.005
459808.327806944,5935133.79517661,4,0.001175,0.005
459868.4685813,5935009.16231396,4,-0.000446,0.005
459931.525823726,5934884.53305127,4,0.000484,0.005
459996.379874424,5934760.78053297,4,0.000729,0.005
460062.157338604,5934636.80983909,4,0.00095,0.005
460129.64281702,5934510.52717929,4,-0.000677,0.005
460197.936981947,5934381.81735872,4,0.001117,0.005
460265.973627812,5934248.08086418,4,-0.002033,0.005
460339.14590151,5934109.53254519,4,-0.001309,0.005
460418.537736005,5933972.55237605,4,0.001362,0.005
460521.437625022,5933819.78876683,3,0.014949,0.005
460594.774691533,5933691.7101461,3,0.00593,0.005
460669.155347341,5933563.48255526,3,0.000491,0.005
460743.166427108,5933436.85874518,3,0.00041,0.005
460817.445512629,5933311.8149435,3,-0.001232,0.005
460892.418535314,5933188.39908769,3,0.000144,0.005
460968.030124566,5933065.79134682,2,0.00061,0.005
461044.105451966,5932942.24029785,2,0.00467,0.005
461119.991880947,5932813.93146815,2,0.011734,0.005
461195.478498394,5932681.71388859,2,0.00491,0.005
461270.581808973,5932549.04743171,2,0.000954,0.005
461345.200053777,5932415.54058521,2,-0.001741,0.005
461419.514833988,5932281.95146654,1,-0.001132,0.005
461493.546972191,5932148.26731183,1,-0.00047,0.005
461567.489621073,5932015.48280293,1,-0.000354,0.005
461641.699676472,5931884.33451388,1,0.000501,0.005
461716.085159851,5931753.85386828,1,-0.002066,0.005
461790.477385325,5931623.6811843,1,-0.001103,0.005
461864.948185649,5931493.83412752,1,0.000107,0.005
461939.636630287,5931364.18644318,1,-0.000741,0.005
462014.421911687,5931234.78345447,1,-0.000598,0.005
462089.147889557,5931105.74780771,1,0.000901,0.005
462164.043792834,5930976.97352986,1,-0.000901,0.005
462239.041915587,5930848.39076469,1,0.001127,0.005
462313.952416537,5930719.95146132,1,0.000568,0.005
462388.704023335,5930591.38852913,1,0.00016,0.005
462463.303042571,5930462.57670376,1,-0.000401,0.005
462537.861032168,5930333.53071245,1,0.000669,0.005
462612.348824767,5930204.22231327,1,0.000682,0.005
462686.848025112,5930074.79064072,1,-0.000542,0.005
462761.479381214,5929945.45998463,1,-0.002524,0.005
462836.322613813,5929816.35502746,1,-0.001116,0.005
462911.194039468,5929687.22902645,1,0.000265,0.005
462985.887027146,5929557.83865472,1,0.000885,0.005
463060.58159704,5929428.43089465,1,-0.000545,0.005
463135.370884038,5929299.13152236,1,-0.003213,0.005
463210.172129762,5929169.8413753,1,0.000411,0.005
463284.912141726,5929040.49110152,1,-0.001017,0.005
463359.61677675,5928911.10830425,1,0.001243,0.005
463434.23628409,5928781.65291667,1,0.00083,0.005
463508.704258748,5928652.06447278,1,0.001783,0.005
463583.096186748,5928522.4282447,1,0.001212,0.005
463657.406595751,5928392.74409038,1,0.000508,0.005
463731.774683023,5928263.12815667,1,0.000411,0.005
463806.200306291,5928133.57116374,1,0.001428,0.005
463880.565914889,5928003.97793244,1,0.001209,0.005
458643.163953599,5937392.56293263,1,0.001433,0.005
458720.504111201,5937261.74858376,1,0.000224,0.005
458798.695032955,5937130.66260901,1,3.4E-05,0.005
458876.894271318,5936999.42528863,1,0.001056,0.005
458953.225042657,5936868.50506668,1,-4.8E-05,0.005
459029.370202698,5936737.94377567,1,0.000282,0.005
459104.879041997,5936607.9014406,1,-0.000165,0.005
459178.256861942,5936478.56681983,1,-0.000593,0.005
459248.958345342,5936350.11993524,1,0.000308,0.005
459316.289342431,5936222.73229511,1,-0.001428,0.005
459384.515614915,5936095.26179035,1,-0.001048,0.005
459455.972829076,5935966.99135494,1,0.000237,0.005
459526.032305859,5935838.51439657,1,0.002187,0.005
459657.945844313,5935702.55391666,4,0.000646,0.005
459728.483017275,5935578.2712851,4,-0.001505,0.005
459796.072364132,5935454.42186439,4,0.001351,0.005
459859.138036557,5935330.29288624,4,0.000763,0.005
459917.971273849,5935206.14088193,4,-0.000236,0.005
459977.351318527,5935081.15754482,4,-0.000327,0.005
460039.42097127,5934955.60969818,4,-0.000693,0.005
460102.888077314,5934830.99379971,4,-0.000617,0.005
460168.421956182,5934705.07354559,4,-0.000518,0.005
460237.386477334,5934577.12008941,4,7.8E-05,0.005
460308.204864217,5934448.08117687,4,-0.000522,0.005
460379.78348908,5934316.77629552,4,-0.000596,0.005
460499.505346373,5934156.03791991,3,0.00203,0.005
460572.512861803,5934027.45304631,3,-0.004087,0.005
460647.150454578,5933898.44584492,3,0.006854,0.005
460720.953786818,5933771.07184047,3,0.023841,0.007152
460795.14728832,5933645.67673475,3,0.009548,0.005
460870.594460082,5933521.44423226,3,0.005736,0.005
460947.336591424,5933398.60812834,3,0.014149,0.005
461024.911490682,5933275.98657119,3,0.014117,0.005
461102.334730954,5933150.631066,2,0.01575,0.005
461179.104008497,5933023.21030596,2,0.021459,0.006438
461254.918017767,5932892.81260803,2,0.027513,0.008254
461329.734167488,5932759.85551308,2,0.026222,0.007867
461404.403160344,5932627.7530202,2,0.017375,0.005213
461478.866624193,5932495.14872453,2,0.006439,0.005
461552.547650196,5932360.73941935,2,0.002803,0.005
461625.792565985,5932225.95840763,2,0.000208,0.005
461699.372921177,5932092.69515239,1,-0.000127,0.005
461773.40021727,5931961.04217124,1,0.000124,0.005
461847.390368612,5931829.92711038,1,0.00064,0.005
461921.425182258,5931699.3713875,1,0,0.005
461995.676910658,5931569.46854696,1,-0.001209,0.005
462070.212466058,5931439.8701868,1,4.8E-05,0.005
462145.08294888,5931310.51065275,1,0.00276,0.005
462219.9825126,5931181.43320898,1,-0.001918,0.005
462295.059523307,5931052.73989131,1,0.001319,0.005
462370.006662268,5930924.25348833,1,2.7E-05,0.005
462444.558101592,5930795.69456789,1,-0.000846,0.005
462519.164528951,5930667.11582291,1,-2.7E-05,0.005
462593.740290577,5930538.34038956,1,-0.001556,0.005
462668.157788099,5930409.17294552,1,0.002167,0.005
462742.394868904,5930279.53452106,1,-0.001289,0.005
462816.896937725,5930150.12362784,1,5.2E-05,0.005
462891.944801403,5930021.40760001,1,-0.001191,0.005
462967.057554102,5929892.69705538,1,0.002926,0.005
463042.013388542,5929763.6768699,1,0.000918,0.005
463116.868627378,5929634.45409889,1,-0.000725,0.005
463191.638418018,5929505.081543,1,-0.001245,0.005
463266.392577619,5929375.66736864,1,-0.000115,0.005
463341.132019101,5929246.2333624,1,0.003022,0.005
463415.890579419,5929116.82344537,1,0.001755,0.005
463490.630979989,5928987.40619536,1,0.000228,0.005
463565.174127514,5928857.79336207,1,-0.002892,0.005
463639.550194135,5928728.03862552,1,0.003059,0.005
463713.681063686,5928598.09444634,1,0.002582,0.005
463787.774381293,5928468.16250042,1,-0.000638,0.005
463862.160448776,5928338.51384649,1,-0.001405,0.005
463936.598149519,5928208.92517746,1,0.002733,0.005
464010.868011888,5928079.22883951,1,-0.000846,0.005
458771.668681748,5937466.76501235,1,0.000955,0.005
458848.490825767,5937335.82422456,1,0.000895,0.005
458925.704926384,5937204.66141723,1,-0.000742,0.005
459003.099162849,5937073.43395157,1,0.00024,0.005
459079.822872632,5936942.33945035,1,0.000731,0.005
459155.396207053,5936811.80291727,1,-0.001291,0.005
459230.600504143,5936681.66438097,1,0.000242,0.005
459307.228392998,5936551.21877832,1,-0.001304,0.005
459381.10577731,5936422.08189992,1,-0.001001,0.005
459449.949348344,5936295.00320613,1,-0.002233,0.005
459517.762002203,5936168.45534697,1,-0.001276,0.005
459585.985081034,5936041.89297814,1,-0.002126,0.005
459692.508640032,5935902.50970612,4,-0.000638,0.005
459764.646841154,5935775.43964441,4,-6.9E-05,0.005
459835.572968494,5935649.20534445,4,0.004134,0.005
459902.820882274,5935524.25589114,4,-4.4E-05,0.005
459963.704980371,5935400.62622455,4,0.001216,0.005
460021.45699534,5935277.01940324,4,-0.001099,0.005
460082.881195883,5935151.99445064,4,0.000636,0.005
460147.972585023,5935026.60894058,4,-9.3E-05,0.005
460212.431573559,5934901.78855682,4,-0.000737,0.005
460278.644064692,5934774.94424692,4,0.000665,0.005
460349.519971284,5934646.38938347,4,0.000568,0.005
460424.299370834,5934518.19682278,4,0.000582,0.005
460553.39353134,5934361.72344545,3,0.008848,0.005
460621.702816623,5934235.7696399,3,0.011974,0.005
460693.979997992,5934108.3041017,3,0.006566,0.005
460770.480834838,5933979.98997977,3,0.000846,0.005
460846.699703716,5933853.31632967,3,0.008362,0.005
460923.468242709,5933729.06703355,3,0.011653,0.005
461001.918971028,5933606.08219371,3,0.004533,0.005
461081.660351008,5933483.47838394,3,0.005558,0.005
461161.172220703,5933359.71250511,3,0.013351,0.005
461238.854633752,5933231.27050858,3,0.011739,0.005
461315.006739787,5933101.02227169,2,0.014518,0.005
461390.332597215,5932970.69822695,2,0.026858,0.008057
461464.373962367,5932837.75267633,2,0.025326,0.007598
461538.175183948,5932704.63595413,2,0.024705,0.007412
461612.238679353,5932572.36860478,2,0.01692,0.005076
461685.204050929,5932437.61977823,2,0.005035,0.005
461757.801918971,5932302.46883341,2,-0.001875,0.005
461831.687926419,5932170.27608109,2,0.000255,0.005
461906.168305575,5932039.38776972,1,0.000988,0.005
461979.908754605,5931907.92374347,1,0.001008,0.005
462053.220595225,5931776.48365819,1,-3.7E-05,0.005
462126.906803709,5931646.03128876,1,0.000353,0.005
462201.091424648,5931516.18155608,1,0.002773,0.005
462275.749144531,5931386.63910872,1,0.002189,0.005
462350.650531274,5931257.44964877,1,-0.000151,0.005
462425.816114783,5931128.76459634,1,-6.6E-05,0.005
462500.825849541,5931000.35747577,1,0.001182,0.005
462575.290843071,5930871.76174833,1,-0.002652,0.005
462649.724693771,5930743.09544959,1,0.00018,0.005
462724.011069312,5930613.99094187,1,-0.004846,0.005
462798.095890454,5930484.38373386,1,0.000489,0.005
462872.213491412,5930354.55483588,1,-0.000682,0.005
462946.827614166,5930225.31113471,1,-0.003716,0.005
463022.195009187,5930097.09915395,1,0.000127,0.005
463097.723105355,5929969.02485235,1,0.000775,0.005
463173.16822311,5929840.70028483,1,-0.000286,0.005
463248.183388946,5929711.64514343,1,0.001179,0.005
463322.858307864,5929582.05086496,1,-0.001062,0.005
463397.524575804,5929452.43283924,1,0.000376,0.005
463472.137140521,5929322.75685033,1,-0.003396,0.005
463547.007495468,5929193.39040812,1,0.000651,0.005
463621.838041254,5929063.99160439,1,0.00209,0.005
463696.154719087,5928934.04237251,1,0.002012,0.005
463770.101706435,5928803.7736106,1,0.001867,0.005
463843.888088982,5928673.4330379,1,-0.001571,0.005
463917.927230601,5928543.40562777,1,0.001605,0.005
463992.397285734,5928413.7850372,1,0.001696,0.005
464066.945093258,5928284.24133182,1,0.000717,0.005
464141.224218304,5928154.51137594,1,-0.000596,0.005
458900.212966363,5937540.92933735,1,0.001979,0.005
458976.762369644,5937409.80959413,1,-0.001736,0.005
459052.900342411,5937278.60902968,1,-0.000688,0.005
459128.897931398,5937147.54157417,1,0.002116,0.005
459205.347003393,5937016.45998462,1,-0.000308,0.005
459281.274558179,5936885.68370903,1,-0.000102,0.005
459357.867684458,5936754.58087189,1,0.000467,0.005
459436.408546658,5936622.73813187,1,0.000924,0.005
459510.84026611,5936493.38377424,1,0.001581,0.005
459581.242248665,5936366.22474712,1,-0.000805,0.005
459650.333924905,5936239.91944155,1,-0.000686,0.005
459732.082585631,5936107.45588953,4,-0.000197,0.005
459803.850021072,5935979.95046306,4,-0.000308,0.005
459875.531581491,5935851.29005726,4,0.000141,0.005
459945.256384714,5935721.77724312,4,0.000559,0.005
460008.545616381,5935594.241114,4,0.006707,0.005
460066.271919025,5935469.79681001,4,-0.000511,0.005
460125.620787946,5935346.34618474,4,-0.000741,0.005
460191.495222289,5935221.88378579,4,-0.000103,0.005
460262.320693422,5935096.49798865,4,-9.7E-05,0.005
460331.532675142,5934971.08032123,4,-0.001439,0.005
460397.550677858,5934845.16711673,4,0.000292,0.005
460539.688387706,5934693.16182983,3,0.00599,0.005
460609.152356441,5934565.99775747,3,0.015658,0.005
460677.313247988,5934440.00790574,3,0.021839,0.006552
460746.300124639,5934314.82148274,3,0.017855,0.005357
460818.862940968,5934189.54173233,3,0.017431,0.005229
460895.841896705,5934063.91462814,3,0.01358,0.005
460976.11258855,5933936.97382812,3,-0.00072,0.005
461057.50592572,5933811.37906817,3,-0.006039,0.005
461139.960166087,5933690.7359957,3,-0.003215,0.005
461221.918574913,5933568.29562289,3,-0.003141,0.005
461300.517906579,5933440.2987962,3,0.005102,0.005
461375.762161785,5933308.56993296,3,0.014757,0.005
461449.698571283,5933176.26203409,2,0.013335,0.005
461523.751440089,5933045.05435025,2,0.012535,0.005
461596.855669852,5932911.8134622,2,0.02471,0.007413
461670.570382528,5932779.52475894,2,0.023205,0.006961
461744.503504765,5932647.65293973,2,0.019035,0.00571
461816.809456373,5932512.78068722,2,0.010913,0.005
461889.593291053,5932379.04508607,2,-0.001319,0.005
461964.154706514,5932248.49628826,2,0.000379,0.005
462039.44527071,5932119.02198434,2,0.001311,0.005
