ENSEMBLE,REAL,ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-2,0,MidReek,1,221467792.29,38752032.87,29163457.23,18341796.69,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,MidReek,2,0.0,0.0,0.0,0.0,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,LowerReek,1,132737998.02,27275779.66,22039262.75,13861171.31,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,LowerReek,2,0.0,0.0,0.0,0.0,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,9,UpperReek,1,277379923.01,40779227.62,29321340.58,18441094.4,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,UpperReek,2,0.0,0.0,0.0,0.0,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,MidReek,1,224199277.81,37998104.24,28004632.53,17612976.14,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,MidReek,2,0.0,0.0,0.0,0.0,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,LowerReek,1,129448547.82,26438926.99,21698513.3,13646863.49,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,9,LowerReek,2,0.0,0.0,0.0,0.0,-0.665712,-0.744768,-0.132727,-2.43352,-0.0765611,-2.6775,-3.75453,-5.98106,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61,-0.665712,-0.744768,0.736671,0.0036854,0.838376,0.00210136,0.000175982,1.04457e-06,1,1702.61
iter-2,2,UpperReek,1,279566419.31,39526526.61,28339800.86,17823773.83,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,UpperReek,2,0.0,0.0,0.0,0.0,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,MidReek,1,224360436.88,38952031.25,29263592.2,18404774.66,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,MidReek,2,0.0,0.0,0.0,0.0,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,LowerReek,1,129176804.56,26832468.19,21973935.71,13820085.12,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,2,LowerReek,2,0.0,0.0,0.0,0.0,-0.619754,-0.700281,-0.17472,-2.35327,-0.0558629,-2.42706,-3.70113,-6.36851,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88,-0.619754,-0.700281,0.668775,0.00443336,0.8793,0.00374058,0.000199009,4.28043e-07,1,1702.88
iter-2,6,UpperReek,1,278433648.31,41879561.05,30189946.2,18987387.24,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,UpperReek,2,0.0,0.0,0.0,0.0,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,MidReek,1,223700800.32,38135320.26,28746568.58,18079602.58,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,MidReek,2,0.0,0.0,0.0,0.0,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,LowerReek,1,129798217.74,26441133.28,21578990.82,13571692.11,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,6,LowerReek,2,0.0,0.0,0.0,0.0,-0.712211,-0.699838,-0.210641,-2.54384,-0.0857569,-2.4202,-3.67826,-6.4329,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81,-0.712211,-0.699838,0.615686,0.00285863,0.820811,0.00380011,0.000209768,3.69065e-07,1,1702.81
iter-2,4,UpperReek,1,276703380.7,40398988.88,29107691.9,18306724.16,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,UpperReek,2,0.0,0.0,0.0,0.0,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,MidReek,1,220375376.42,36990937.18,27847228.16,17513979.68,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,MidReek,2,0.0,0.0,0.0,0.0,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,LowerReek,1,130117306.37,26658083.1,21923717.46,13788501.32,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,4,LowerReek,2,0.0,0.0,0.0,0.0,-0.608847,-0.687952,-0.120307,-2.56872,-0.0897095,-2.52539,-3.75398,-6.0934,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24,-0.608847,-0.687952,0.758041,0.0026995,0.813374,0.00298274,0.000176204,8.06489e-07,1,1702.24
iter-2,8,UpperReek,1,277166172.11,41580622.56,29562407.38,18592708.73,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,UpperReek,2,0.0,0.0,0.0,0.0,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,MidReek,1,223132276.73,38325362.38,29135841.14,18324428.08,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,MidReek,2,0.0,0.0,0.0,0.0,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,LowerReek,1,127737937.54,26072786.17,21383292.85,13448611.63,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-2,8,LowerReek,2,0.0,0.0,0.0,0.0,-0.574942,-0.696017,-0.149755,-2.39111,-0.0614995,-2.54991,-3.77254,-5.89196,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39,-0.574942,-0.696017,0.708345,0.00406339,0.867962,0.00281899,0.000168835,1.28244e-06,1,1702.39
iter-3,7,UpperReek,1,277476417.55,40819359.93,29725046.22,18694997.31,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,UpperReek,2,0.0,0.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,MidReek,1,218917009.13,36701415.38,27145473.24,17072624.39,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,MidReek,2,0.0,0.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,LowerReek,1,133855657.48,26888094.03,21859971.13,13748409.28,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,7,LowerReek,2,0.0,0.0,0.0,0.0,-0.736997,-0.715663,-0.133644,-2.71861,-0.135911,-2.60226,-3.70969,-6.38243,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5,-0.736997,-0.715663,0.735116,0.00191159,0.731289,0.00249886,0.000195124,4.14545e-07,1,1702.5
iter-3,9,UpperReek,1,277711542.36,40832408.1,29540732.36,18579076.65,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,UpperReek,2,0.0,0.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,MidReek,1,219064475.99,37282727.09,27517320.85,17306490.81,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,MidReek,2,0.0,0.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,LowerReek,1,133995954.24,27064391.27,22124616.29,13914852.78,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,9,LowerReek,2,0.0,0.0,0.0,0.0,-0.743173,-0.708857,-0.148077,-2.73159,-0.135008,-2.55131,-3.69327,-6.47759,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56,-0.743173,-0.708857,0.711088,0.0018553,0.732811,0.0028099,0.000202644,3.32971e-07,1,1702.56
iter-3,0,UpperReek,1,277580935.04,40298009.15,29056000.82,18274214.04,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,UpperReek,2,0.0,0.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,MidReek,1,218545265.83,37738973.77,28196325.62,17733537.83,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,MidReek,2,0.0,0.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,LowerReek,1,134127947.49,27636187.8,22329841.82,14043925.44,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,0,LowerReek,2,0.0,0.0,0.0,0.0,-0.75035,-0.710765,-0.140297,-2.7514,-0.141959,-2.57859,-3.69631,-6.45943,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52,-0.75035,-0.710765,0.72394,0.00177255,0.721175,0.00263885,0.000201228,3.47189e-07,1,1702.52
iter-3,5,UpperReek,1,276944760.4,40527091.62,29533387.79,18574457.42,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,UpperReek,2,0.0,0.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,MidReek,1,218784133.11,36942639.19,27459756.91,17270287.08,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,MidReek,2,0.0,0.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,LowerReek,1,134494086.62,27381544.51,22235808.06,13984784.71,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,5,LowerReek,2,0.0,0.0,0.0,0.0,-0.751624,-0.705242,-0.149443,-2.76063,-0.143452,-2.53501,-3.68576,-6.5355,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57,-0.751624,-0.705242,0.708855,0.00173527,0.718701,0.00291739,0.000206178,2.91404e-07,1,1702.57
iter-3,8,UpperReek,1,277570232.08,42390751.83,30699288.88,19307728.53,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,UpperReek,2,0.0,0.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,MidReek,1,218256052.99,37630688.6,28522219.86,17938502.76,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,MidReek,2,0.0,0.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,LowerReek,1,133971331.35,26969298.98,22084104.3,13889373.55,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,8,LowerReek,2,0.0,0.0,0.0,0.0,-0.738467,-0.710119,-0.135015,-2.76228,-0.148632,-2.5863,-3.71045,-6.43211,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49,-0.738467,-0.710119,0.732799,0.0017287,0.710179,0.00259241,0.000194782,3.69734e-07,1,1702.49
iter-3,1,UpperReek,1,277554148.15,41730786.17,30427497.2,19136790.38,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,UpperReek,2,0.0,0.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,MidReek,1,218290697.86,37183792.44,27897484.63,17545587.52,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,MidReek,2,0.0,0.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,LowerReek,1,134340704.83,27808950.84,22428192.21,14105781.03,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,1,LowerReek,2,0.0,0.0,0.0,0.0,-0.758654,-0.709822,-0.143468,-2.78705,-0.154908,-2.57663,-3.69787,-6.47112,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52,-0.758654,-0.709822,0.718675,0.00163288,0.69999,0.00265076,0.000200509,3.37974e-07,1,1702.52
iter-3,2,UpperReek,1,276468816.49,39788592.71,29013551.07,18247516.1,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,UpperReek,2,0.0,0.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,MidReek,1,219210095.63,37432115.1,28099263.77,17672492.64,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
iter-3,2,MidReek,2,0.0,0.0,0.0,0.0,-0.75105,-0.702798,-0.151069,-2.75707,-0.1391,-2.53032,-3.68154,-6.55284,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57,-0.75105,-0.702798,0.706205,0.00174957,0.725938,0.00294901,0.000208188,2.80001e-07,1,1702.57
